partition_date,id,vehicleid,coordinate_latitude,coordinate_longitude,timestamp,heading,ignitionState,odometer,speed,vext,event_description,linear_g,lateral_g,terminal_id,recieved_ts,road_speed,gps_fix_type,gps_accuracy,vgsm,x_accel,y_accel,z_accel,altitude,SP_CODE,SP_NAME,MP_NAME,MN_NAME,DC_NAME,PR_NAME,created_ts,country_name
2022-01-01,80548695,80548695,-33.849472,18.740201,2022-01-01 06:35:06,0,ON,332745323.0,0,13.08,Ign ON,0.0,0.0,76500103,2022-01-01 06:35:27,60.0,2,0,4.13,-0.2,0.86,0.29,123.0,199020011.0,Kraaifontein East,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:35:35.147854,South Africa
2022-01-01,80548695,80548695,-33.849472,18.740201,2022-01-01 06:35:11,143,ON,332745323.0,0,14.76,GPS_Lock,0.0,0.0,76500103,2022-01-01 06:35:27,60.0,3,0,4.13,-0.2,0.88,0.31,123.0,199020011.0,Kraaifontein East,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:35:35.147854,South Africa
2022-01-01,80548695,80548695,-33.849472,18.740201,2022-01-01 06:35:16,143,ON,332745323.0,0,14.76,ER_ON,0.0,0.0,76500103,2022-01-01 08:35:37,60.0,3,0,4.13,-0.2,0.9,0.29,123.0,199020011.0,Kraaifontein East,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:35:56.174036,South Africa
2022-01-01,80548695,80548695,-33.849783,18.740473,2022-01-01 06:37:17,305,ON,332745413.0,10,14.76,MotionStart,0.0,0.0,76500103,2022-01-01 08:37:38,60.0,3,0,4.13,-0.13,0.83,0.18,124.0,199020011.0,Kraaifontein East,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:37:58.585704,South Africa
2022-01-01,80548695,80548695,-33.852432,18.741696,2022-01-01 06:39:23,201,ON,332745987.0,5,14.52,MotionEnd,0.0,0.0,76500103,2022-01-01 08:39:50,60.0,3,0,4.13,-0.13,0.81,0.25,126.0,199020013.0,Kraaifontein East A,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:40:01.317621,South Africa
2022-01-01,80548695,80548695,-33.852445,18.741685,2022-01-01 06:39:29,200,OFF,332745987.0,0,14.52,Ign OFF,0.0,0.0,76500103,2022-01-01 06:39:50,60.0,3,0,4.13,-0.22,0.88,0.25,127.0,199020013.0,Kraaifontein East A,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:40:01.317621,South Africa
2022-01-01,80548695,80548695,-33.852812,18.741431,2022-01-01 06:48:36,0,ON,332745987.0,0,13.44,Ign ON,0.0,0.0,76500103,2022-01-01 08:48:55,60.0,2,0,4.13,-0.2,0.88,0.29,128.0,199020013.0,Kraaifontein East A,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:49:12.750733,South Africa
2022-01-01,80548695,80548695,-33.852448,18.74169,2022-01-01 06:48:38,200,ON,332745987.0,0,13.32,GPS_Lock,0.0,0.0,76500103,2022-01-01 08:48:55,60.0,3,0,4.13,-0.18,0.88,0.27,127.0,199020013.0,Kraaifontein East A,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:49:12.750733,South Africa
2022-01-01,80548695,80548695,-33.852532,18.741628,2022-01-01 06:48:45,212,ON,332746001.0,15,14.64,MotionStart,0.0,0.0,76500103,2022-01-01 08:49:07,60.0,3,0,4.14,-0.41,0.94,0.34,127.0,199020013.0,Kraaifontein East A,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:49:12.750733,South Africa
2022-01-01,80548695,80548695,-33.85257,18.741596,2022-01-01 06:48:46,213,ON,332746006.0,19,14.64,ER_ON,0.11,0.01,76500103,2022-01-01 08:49:07,60.0,3,0,4.14,-0.34,0.85,0.31,127.0,199020013.0,Kraaifontein East A,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:49:12.750733,South Africa
2022-01-01,80548695,80548695,-33.860803,18.735635,2022-01-01 06:51:02,189,ON,332747123.0,5,14.52,MotionEnd,0.0,0.0,76500103,2022-01-01 06:54:25,60.0,3,0,4.14,-0.14,0.88,0.25,114.0,199020015.0,Wallacedene,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:54:33.642054,South Africa
2022-01-01,80548695,80548695,-33.860817,18.735636,2022-01-01 06:51:46,189,ON,332747123.0,0,14.4,PER,0.0,0.0,76500103,2022-01-01 08:52:01,60.0,3,0,4.13,-0.16,0.86,0.29,114.0,199020015.0,Wallacedene,Kraaifontein,City of Cape Town,City of Cape Town,Western Cape,2022-01-01 06:52:12.485238,South Africa
