partition_date,id,vehicleid,coordinate_latitude,coordinate_longitude,timestamp,heading,ignitionState,odometer,speed,vext,event_description,linear_g,lateral_g,terminal_id,recieved_ts,road_speed,gps_fix_type,gps_accuracy,vgsm,x_accel,y_accel,z_accel,altitude,SP_CODE,SP_NAME,MP_NAME,MN_NAME,DC_NAME,PR_NAME,created_ts,country_name
2022-01-01,219532871,219532871,-34.531278,20.062523,2022-01-01 07:37:53,0,ON,360609493.0,0,13.8,ER_ON,0.0,0.0,200725964,2022-01-01 09:38:08,60.0,2,0,4.07,,,0.09,65.0,173003002.0,Kleinbegin,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 07:38:26.024180,South Africa
2022-01-01,219532871,219532871,-34.547791,20.065478,2022-01-01 07:40:06,0,ON,360609493.0,0,13.8,GPS_Lost,0.0,0.0,200725964,2022-01-01 07:40:21,100.0,2,0,4.07,,,0.05,84.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 07:40:25.016269,South Africa
2022-01-01,219532871,219532871,-34.547791,20.065478,2022-01-01 07:56:25,0,OFF,360609493.0,0,13.44,Ign OFF,0.0,0.0,200725964,2022-01-01 09:56:48,100.0,2,0,4.07,-0.02,,0.09,84.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 07:57:12.269023,South Africa
2022-01-01,219532871,219532871,-34.661693,20.23202,2022-01-01 07:57:43,0,ON,360609493.0,0,13.08,Ign ON,0.0,0.0,200725964,2022-01-01 07:58:04,,2,0,4.07,-0.02,,0.09,39.0,173005001.0,Arniston SP,Arniston,Cape Agulhas,Overberg,Western Cape,2022-01-01 07:58:14.289890,South Africa
2022-01-01,219532871,219532871,-34.661693,20.23202,2022-01-01 07:57:57,137,ON,360630881.0,9,13.44,GPS_Lock,0.0,0.0,200725964,2022-01-01 07:58:18,,3,0,4.07,-0.02,,0.09,39.0,173005001.0,Arniston SP,Arniston,Cape Agulhas,Overberg,Western Cape,2022-01-01 07:58:33.180534,South Africa
2022-01-01,219532871,219532871,-34.661693,20.231977,2022-01-01 07:58:04,0,ON,360630881.0,0,13.44,GPS_Lost,0.0,0.0,200725964,2022-01-01 07:58:25,60.0,2,0,4.1,-0.02,,0.09,35.0,173005001.0,Arniston SP,Arniston,Cape Agulhas,Overberg,Western Cape,2022-01-01 07:58:33.180534,South Africa
2022-01-01,219532871,219532871,-34.661688,20.231912,2022-01-01 07:59:27,196,ON,360630891.0,0,13.44,GPS_Lock,0.0,0.0,200725964,2022-01-01 07:59:48,60.0,3,0,4.07,,,0.09,-3.0,173005001.0,Arniston SP,Arniston,Cape Agulhas,Overberg,Western Cape,2022-01-01 07:59:51.062010,South Africa
2022-01-01,219532871,219532871,-34.661733,20.231957,2022-01-01 07:59:29,0,ON,360630891.0,0,13.8,GPS_Lost,0.0,0.0,200725964,2022-01-01 07:59:48,60.0,2,0,4.07,,,0.09,-3.0,173005001.0,Arniston SP,Arniston,Cape Agulhas,Overberg,Western Cape,2022-01-01 07:59:51.062010,South Africa
2022-01-01,219532871,219532871,-34.661748,20.23067,2022-01-01 07:59:45,0,ON,360630891.0,0,13.8,ER_ON,0.0,0.0,200725964,2022-01-01 08:00:00,60.0,2,0,4.07,-0.02,,0.09,,173005001.0,Arniston SP,Arniston,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:00:11.940905,South Africa
2022-01-01,219532871,219532871,-34.661801,20.230869,2022-01-01 07:59:56,276,ON,360630987.0,16,13.44,GPS_Lock,0.0,0.0,200725964,2022-01-01 08:00:11,60.0,3,0,4.07,-0.02,,0.09,,173005001.0,Arniston SP,Arniston,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:00:33.524894,South Africa
2022-01-01,219532871,219532871,-34.66166,20.230019,2022-01-01 08:00:05,0,ON,360630987.0,0,13.44,GPS_Lost,0.0,0.0,200725964,2022-01-01 08:00:20,60.0,2,0,4.07,-0.02,,0.09,3.0,173005001.0,Arniston SP,Arniston,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:00:33.524894,South Africa
2022-01-01,219532871,219532871,-34.662835,20.222337,2022-01-01 08:02:11,327,ON,360631776.0,44,13.8,MotionStart,0.0,0.0,200725964,2022-01-01 08:02:26,60.0,3,0,4.07,-0.04,,0.11,24.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:02:41.246400,South Africa
2022-01-01,219532871,219532871,-34.662835,20.222337,2022-01-01 08:02:11,327,ON,360631776.0,44,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 08:02:26,60.0,3,0,4.07,-0.04,,0.11,24.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:02:41.246400,South Africa
2022-01-01,219532871,219532871,-34.661888,20.221604,2022-01-01 08:02:20,321,ON,360631900.0,45,13.8,dHDG,-0.03,0.04,200725964,2022-01-01 08:02:35,100.0,3,0,4.07,,,0.07,23.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:02:41.246400,South Africa
2022-01-01,219532871,219532871,-34.661563,20.22135,2022-01-01 08:02:23,327,ON,360631943.0,52,13.44,MotionEnd,0.0,0.0,200725964,2022-01-01 08:05:46,100.0,3,0,4.07,-0.02,,0.11,22.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:06:05.018769,South Africa
2022-01-01,219532871,219532871,-34.661193,20.221049,2022-01-01 08:02:23,0,ON,360631900.0,0,13.44,GPS_Lost,0.0,0.07,200725964,2022-01-01 08:02:43,100.0,2,0,4.07,-0.02,,0.11,21.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:03:02.122487,South Africa
2022-01-01,219532871,219532871,-34.654273,20.21559,2022-01-01 08:03:08,0,ON,360631900.0,0,13.44,GPS_Lost,0.0,0.0,200725964,2022-01-01 08:03:28,100.0,2,0,4.07,-0.02,0.02,0.11,-1.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:03:45.476450,South Africa
2022-01-01,219532871,219532871,-34.633693,20.188107,2022-01-01 08:05:42,310,ON,360636285.0,82,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 08:06:02,100.0,3,0,4.07,-0.02,,0.09,43.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:06:05.018769,South Africa
2022-01-01,219532871,219532871,-34.633693,20.188107,2022-01-01 08:05:42,310,ON,360636285.0,82,13.8,MotionStart,0.0,0.0,200725964,2022-01-01 08:06:02,100.0,3,0,4.07,-0.02,,0.09,43.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:06:05.018769,South Africa
2022-01-01,219532871,219532871,-34.626553,20.178647,2022-01-01 08:06:31,0,ON,360636285.0,0,13.8,dHDG,0.0,0.11,200725964,2022-01-01 08:06:52,100.0,2,0,4.07,-0.02,,0.11,41.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:07:04.651515,South Africa
2022-01-01,219532871,219532871,-34.626553,20.178647,2022-01-01 08:06:31,0,ON,360636285.0,0,13.8,GPS_Lost,0.0,0.11,200725964,2022-01-01 08:06:52,100.0,2,0,4.07,-0.02,,0.11,41.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:07:04.651515,South Africa
2022-01-01,219532871,219532871,-34.612948,20.170594,2022-01-01 08:07:48,324,ON,360639094.0,82,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 08:08:08,100.0,3,0,4.07,-0.02,,0.13,34.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:08:27.004582,South Africa
2022-01-01,219532871,219532871,-34.612098,20.169885,2022-01-01 08:07:53,329,ON,360639208.0,83,13.8,dHDG,0.11,0.08,200725964,2022-01-01 08:08:08,100.0,3,0,4.07,,,0.09,33.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:08:27.004582,South Africa
2022-01-01,219532871,219532871,-34.607056,20.165737,2022-01-01 08:08:18,0,ON,360639208.0,0,13.8,GPS_Lost,0.03,0.04,200725964,2022-01-01 08:08:39,100.0,2,0,4.07,,,0.11,31.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:08:48.536891,South Africa
2022-01-01,219532871,219532871,-34.602041,20.160112,2022-01-01 08:08:55,296,ON,360640640.0,82,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 10:09:16,100.0,3,0,4.07,-0.02,,0.11,24.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:09:31.684993,South Africa
2022-01-01,219532871,219532871,-34.592799,20.13739,2022-01-01 08:10:37,301,ON,360642960.0,85,13.8,dHDG,-0.06,0.08,200725964,2022-01-01 08:10:54,100.0,3,0,4.07,-0.02,,0.11,49.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:11:11.052238,South Africa
2022-01-01,219532871,219532871,-34.592255,20.136292,2022-01-01 08:10:39,0,ON,360642960.0,0,13.8,GPS_Lost,-0.03,0.04,200725964,2022-01-01 08:10:54,100.0,2,0,4.07,,,0.09,51.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:11:11.052238,South Africa
2022-01-01,219532871,219532871,-34.590156,20.132178,2022-01-01 08:11:01,300,ON,360643521.0,82,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 08:11:22,100.0,3,0,4.07,,,0.09,54.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:11:30.036871,South Africa
2022-01-01,219532871,219532871,-34.582358,20.115667,2022-01-01 08:12:17,294,ON,360645263.0,82,13.8,dHDG,0.0,0.08,200725964,2022-01-01 10:12:38,100.0,3,0,4.07,,,0.11,38.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:12:53.033878,South Africa
2022-01-01,219532871,219532871,-34.579738,20.109572,2022-01-01 08:12:42,0,ON,360645263.0,0,13.44,GPS_Lost,-0.06,0.0,200725964,2022-01-01 10:13:02,100.0,2,0,4.07,-0.02,-0.02,0.07,33.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:13:12.042695,South Africa
2022-01-01,219532871,219532871,-34.580028,20.110169,2022-01-01 08:12:42,297,ON,360645829.0,75,13.44,MotionEnd,0.0,0.0,200725964,2022-01-01 10:16:05,100.0,3,0,4.07,-0.02,-0.02,0.07,33.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:16:11.627407,South Africa
2022-01-01,219532871,219532871,-34.574944,20.106185,2022-01-01 08:13:10,0,ON,360645263.0,0,13.8,GPS_Lost,0.0,0.0,200725964,2022-01-01 08:13:31,100.0,2,0,4.07,-0.02,,0.11,25.0,173002002.0,Cape Agulhas NU,Cape Agulhas NU,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:13:52.323596,South Africa
2022-01-01,219532871,219532871,-34.550664,20.071402,2022-01-01 08:16:20,302,ON,360650652.0,80,13.8,MotionStart,0.0,0.0,200725964,2022-01-01 08:16:41,100.0,3,0,4.07,,,0.07,30.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:16:54.549017,South Africa
2022-01-01,219532871,219532871,-34.550664,20.071402,2022-01-01 08:16:20,302,ON,360650652.0,80,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 08:16:41,100.0,3,0,4.07,,,0.07,30.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:16:54.549017,South Africa
2022-01-01,219532871,219532871,-34.537511,20.046597,2022-01-01 08:18:42,309,ON,360653354.0,26,13.44,dHDG,-0.28,0.06,200725964,2022-01-01 08:19:02,60.0,3,0,4.07,-0.05,-0.02,0.07,52.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:19:12.084638,South Africa
2022-01-01,219532871,219532871,-34.536266,20.044348,2022-01-01 08:19:14,317,ON,360653602.0,11,13.44,dHDG,-0.14,0.06,200725964,2022-01-01 08:19:35,60.0,3,0,4.07,,,0.09,58.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:19:52.032334,South Africa
2022-01-01,219532871,219532871,-34.535149,20.045072,2022-01-01 08:19:30,0,ON,360653602.0,0,13.8,GPS_Lost,-0.06,0.03,200725964,2022-01-01 08:19:51,60.0,2,0,4.07,-0.05,,0.11,55.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:20:13.062198,South Africa
2022-01-01,219532871,219532871,-34.534539,20.044642,2022-01-01 08:19:55,302,ON,360653796.0,33,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 08:20:15,60.0,3,0,4.07,,,0.09,54.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:20:32.058713,South Africa
2022-01-01,219532871,219532871,-34.533864,20.043267,2022-01-01 08:20:09,316,ON,360653943.0,26,13.8,dHDG,-0.09,0.16,200725964,2022-01-01 10:20:30,60.0,3,0,4.07,-0.02,-0.02,0.09,53.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:20:52.820289,South Africa
2022-01-01,219532871,219532871,-34.533751,20.043182,2022-01-01 08:20:10,350,ON,360653943.0,0,13.8,MotionEnd,0.0,0.0,200725964,2022-01-01 08:22:33,60.0,3,0,4.07,,-0.02,0.09,53.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:22:51.141232,South Africa
2022-01-01,219532871,219532871,-34.533579,20.04317,2022-01-01 08:20:11,0,ON,360653943.0,0,13.8,GPS_Lost,-0.06,0.1,200725964,2022-01-01 08:20:30,60.0,2,0,4.07,,-0.02,0.09,53.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:20:52.820289,South Africa
2022-01-01,219532871,219532871,-34.532251,20.04303,2022-01-01 08:20:50,307,ON,360654124.0,30,13.44,GPS_Lock,0.0,0.0,200725964,2022-01-01 10:21:11,60.0,3,0,4.07,-0.04,,0.09,61.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:21:31.164033,South Africa
2022-01-01,219532871,219532871,-34.532029,20.042685,2022-01-01 08:20:53,0,ON,360654124.0,0,13.44,GPS_Lost,0.0,0.0,200725964,2022-01-01 08:21:11,60.0,2,0,4.07,,,0.11,61.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:21:31.164033,South Africa
2022-01-01,219532871,219532871,-34.532029,20.042685,2022-01-01 08:22:18,0,OFF,360654124.0,0,13.44,Ign OFF,0.0,0.0,200725964,2022-01-01 08:22:34,60.0,2,0,4.07,-0.02,-0.02,0.09,61.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:22:51.141232,South Africa
2022-01-01,219532871,219532871,-34.532029,20.042685,2022-01-01 08:30:28,0,ON,360654124.0,0,12.36,Ign ON,0.0,0.0,200725964,2022-01-01 08:30:43,60.0,2,0,4.07,-0.02,,0.09,61.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:30:53.216370,South Africa
2022-01-01,219532871,219532871,-34.532029,20.042685,2022-01-01 08:30:40,0,ON,360654124.0,0,13.44,ER_ON,0.0,0.0,200725964,2022-01-01 10:31:01,60.0,2,0,4.07,-0.02,,0.09,61.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:31:13.527348,South Africa
2022-01-01,219532871,219532871,-34.526778,20.060735,2022-01-01 08:42:20,292,ON,360655909.0,38,13.8,MotionStart,0.0,0.0,200725964,2022-01-01 10:42:41,60.0,3,0,4.07,-0.04,,0.11,30.0,173003002.0,Kleinbegin,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:43:04.898031,South Africa
2022-01-01,219532871,219532871,-34.526778,20.060735,2022-01-01 08:42:20,292,ON,360655909.0,38,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 10:42:41,60.0,3,0,4.07,-0.04,,0.11,30.0,173003002.0,Kleinbegin,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:43:04.898031,South Africa
2022-01-01,219532871,219532871,-34.526613,20.060407,2022-01-01 08:42:23,300,ON,360655944.0,37,13.8,dHDG,0.0,0.09,200725964,2022-01-01 10:42:41,60.0,3,0,4.07,-0.04,-0.02,0.05,30.0,173003002.0,Kleinbegin,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:43:04.898031,South Africa
2022-01-01,219532871,219532871,-34.525953,20.059145,2022-01-01 08:42:43,298,ON,360656081.0,9,13.44,MotionEnd,0.0,0.0,200725964,2022-01-01 08:46:04,60.0,3,0,4.07,,-0.02,0.05,33.0,173003002.0,Kleinbegin,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:46:24.287612,South Africa
2022-01-01,219532871,219532871,-34.525959,20.059065,2022-01-01 08:42:43,0,ON,360655944.0,0,13.44,GPS_Lost,-0.03,0.02,200725964,2022-01-01 08:43:03,60.0,2,0,4.07,,-0.02,0.05,32.0,173003002.0,Kleinbegin,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:43:25.167735,South Africa
2022-01-01,219532871,219532871,-34.525959,20.059065,2022-01-01 08:45:43,0,ON,360655944.0,0,13.8,PER,0.0,0.0,200725964,2022-01-01 10:46:04,60.0,2,0,4.07,,,0.11,32.0,173003002.0,Kleinbegin,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:46:24.287612,South Africa
2022-01-01,219532871,219532871,-34.535909,20.047018,2022-01-01 08:46:46,299,ON,360657649.0,26,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 10:47:06,60.0,3,0,4.07,-0.02,,0.09,38.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:47:23.059721,South Africa
2022-01-01,219532871,219532871,-34.535428,20.046143,2022-01-01 08:46:52,0,ON,360657649.0,0,13.8,GPS_Lost,0.0,0.0,200725964,2022-01-01 10:47:13,60.0,2,0,4.07,,,0.11,37.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:47:23.059721,South Africa
2022-01-01,219532871,219532871,-34.534569,20.044468,2022-01-01 08:47:17,310,ON,360657926.0,0,13.44,GPS_Lock,0.0,0.0,200725964,2022-01-01 10:47:38,60.0,3,0,4.07,,,0.09,27.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:47:43.140650,South Africa
2022-01-01,219532871,219532871,-34.534633,20.044383,2022-01-01 08:47:28,298,ON,360657937.0,19,13.8,MotionStart,0.0,0.0,200725964,2022-01-01 10:47:49,60.0,3,0,4.07,,,0.11,21.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:48:03.169069,South Africa
2022-01-01,219532871,219532871,-34.534424,20.044058,2022-01-01 08:47:33,303,ON,360657974.0,38,13.8,dHDG,0.23,0.1,200725964,2022-01-01 08:47:49,60.0,3,0,4.07,,,0.14,18.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:48:03.169069,South Africa
2022-01-01,219532871,219532871,-34.533694,20.043142,2022-01-01 08:47:46,0,ON,360657974.0,0,13.44,GPS_Lost,-0.11,0.04,200725964,2022-01-01 10:48:07,60.0,2,0,4.07,,,0.09,18.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:48:23.493766,South Africa
2022-01-01,219532871,219532871,-34.533741,20.043055,2022-01-01 08:47:46,320,ON,360658094.0,19,13.44,MotionEnd,0.0,0.0,200725964,2022-01-01 10:51:09,60.0,3,0,4.07,,,0.09,18.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:51:26.629993,South Africa
2022-01-01,219532871,219532871,-34.534484,20.052637,2022-01-01 08:50:13,0,ON,360657974.0,0,13.8,GPS_Lost,0.0,0.0,200725964,2022-01-01 10:50:34,60.0,2,0,4.07,-0.02,,0.09,45.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:50:44.387753,South Africa
2022-01-01,219532871,219532871,-34.534484,20.052637,2022-01-01 08:53:01,0,OFF,360658094.0,0,13.44,Ign OFF,0.0,0.0,200725964,2022-01-01 08:53:22,60.0,2,0,4.07,,,0.09,45.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 08:53:30.709345,South Africa
2022-01-01,219532871,219532871,-34.531908,20.060988,2022-01-01 11:06:59,0,ON,360658094.0,0,12.0,Ign ON,0.0,0.0,200725964,2022-01-01 11:07:19,60.0,2,0,4.07,,,0.09,37.0,173003004.0,Selfbou,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 11:07:40.025088,South Africa
2022-01-01,219532871,219532871,-34.531908,20.060988,2022-01-01 11:07:15,0,ON,360658094.0,0,13.8,ER_ON,0.0,0.0,200725964,2022-01-01 11:07:36,60.0,2,0,4.07,,,0.09,37.0,173003004.0,Selfbou,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 11:07:40.025088,South Africa
2022-01-01,219532871,219532871,-34.535379,20.058522,2022-01-01 11:10:53,192,ON,360659522.0,28,13.8,MotionStart,0.0,0.0,200725964,2022-01-01 11:11:14,60.0,3,0,4.07,,,0.09,39.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 11:11:38.785237,South Africa
2022-01-01,219532871,219532871,-34.535379,20.058522,2022-01-01 11:10:53,192,ON,360659522.0,28,13.8,GPS_Lock,0.0,0.0,200725964,2022-01-01 11:11:14,60.0,3,0,4.07,,,0.09,39.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 11:11:38.785237,South Africa
2022-01-01,219532871,219532871,-34.535696,20.058457,2022-01-01 11:10:57,187,ON,360659558.0,33,13.8,dHDG,0.0,0.05,200725964,2022-01-01 13:11:14,60.0,3,0,4.07,,,0.09,41.0,173003003.0,Bredasdorp SP,Bredasdorp,Cape Agulhas,Overberg,Western Cape,2022-01-01 11:11:38.785237,South Africa
